Serial #s, Consumption Current (mA), Lo Gate Trig Freq,Hi Gate Trig Freq, DSAT Hi, DSAT Lo, 2L Turn Off Hi, 2L Turn Off Lo, Hi DeadTime,Lo DeadTime, Result, DateTime
ZJ24030750010105RH6,116.362,5.0002,4.99928,PASSED,PASSED,FAILING,FAILED,211.2,306.4, --- , 4.99968,5.00016,PASSED,PASSED,FAILED,PASSED,200.8,337.6,FAIL,7/18/2024 7:49:54 AM
ZJ24030750010105RH6,117.062,4.99992,4.99989,PASSED,PASSED,FAILED,PASSED,217.6,335.2, --- , 4.99988,4.9996,PASSED,PASSED,FAILED,PASSED,211.2,345.2,FAIL,7/18/2024 7:51:49 AM
ZJ24030750010105RH6,117.328,4.9995,5,PASSED,FAILED,FAILED,PASSED,207.2,315.2, --- , 5.00044,5.00001,PASSED,FAILED,PASSED,PASSED,217.6,315.2,FAIL,7/18/2024 7:53:50 AM
ZJ24030750010105RH6,117.739,4.99996,5.00009,PASSED,PASSED,FAILED,PASSED,228.8,320.8, --- , 4.99972,5.00028,PASSED,PASSED,PASSED,PASSED,227.2,324.8,PASS,7/18/2024 7:55:48 AM
ZJ24030750010391RH6,121.51,4.99988,4.99975,PASSED,PASSED,FAILED,PASSED,268.8,237.6, --- , 5.00004,4.99952,PASSED,FAILED,PASSED,PASSED,291.2,225.6,FAIL,7/18/2024 7:58:01 AM
ZJ24030750010391RH6,122.352,5.00032,5.00008,PASSED,FAILED,FAILED,PASSED,270.8,238.4, --- , 5.00052,4.99944,PASSED,FAILED,PASSED,PASSED,249.6,209.6,FAIL,7/18/2024 8:00:13 AM
ZJ24030750010391RH6,122.259,5.00012,5.0002,PASSED,FAILED,PASSED,PASSED,268.8,248.8, --- , 5.0001,4.99928,PASSED,FAILED,PASSED,PASSED,262.4,225.6,FAIL,7/18/2024 8:04:31 AM
ZJ24030750010391RH6,122.947,5.00012,5.00019,PASSED,PASSED,PASSED,PASSED,276,217.2, --- , 5.00028,4.99959,PASSED,PASSED,FAILED,PASSED,268.8,259.2,FAIL,7/18/2024 8:06:36 AM
ZJ24030750010391RH6,123.044,5.00004,4.99972,PASSED,PASSED,FAILED,FAILED,247.2,240.4, --- , 5.00008,5.00008,PASSED,FAILED,FAILED,PASSED,288.8,252.4,FAIL,7/18/2024 8:08:51 AM
ZJ24030750010376RH6,116.212,5.00056,5.00045,PASSED,FAILED,PASSED,PASSED,204,300, --- , 5.00018,5.00005,PASSED,PASSED,PASSED,PASSED,220,286.8,FAIL,7/18/2024 8:10:36 AM
ZJ24030750010376RH6,116.894,5,4.99973,PASSED,FAILED,PASSED,PASSED,197.6,302.8, --- , 5.00044,5.00005,PASSED,FAILED,FAILED,FAILED,210.4,291.6,FAIL,7/18/2024 8:13:47 AM
ZJ24030750010407RH6,117.954,4.99994,5.00009,PASSED,FAILED,PASSING,PASSED,277.6,202, --- , 4.99938,4.99982,PASSED,PASSED,FAILED,PASSED,264,185.6,FAIL,7/18/2024 8:19:23 AM
ZJ24030750010106RH6,122.091,4.99984,5.00051,PASSED,FAILED,PASSED,PASSED,318.4,163.2, --- , 4.99936,5.00063,PASSED,PASSED,PASSED,PASSED,316.8,177.2,FAIL,7/18/2024 8:21:50 AM
ZJ24030750010106RH6,123.147,5.0003,5.00015,PASSED,PASSED,FAILED,FAILED,331.6,186.4, --- , 5.00014,4.99993,PASSED,PASSED,PASSED,PASSED,316.8,168,FAIL,7/18/2024 8:23:37 AM
ZJ24030750010107RH6,116.838,4.99948,5,PASSED,FAILED,PASSED,PASSED,275.6,-204.8, --- , 5.00038,4.99978,PASSED,PASSED,PASSED,PASSED,274.4,-206.4,FAIL,7/18/2024 8:26:07 AM
ZJ24030750010108RH6,116.123,4.9996,4.99991,PASSED,PASSED,PASSING,PASSED,268.8,146.4, --- , 5.00052,5.00006,PASSED,FAILED,FAILED,PASSED,284.4,176.8,FAIL,7/18/2024 8:29:01 AM
ZJ24030750010109RH6,117.386,5.00008,4.99969,PASSED,FAILED,FAILED,PASSED,269.6,128, --- , 4.99992,5.00016,PASSED,FAILED,PASSED,PASSED,264,154.4,FAIL,7/18/2024 8:30:43 AM
ZJ24030750010110RH6,117.758,4.99968,4.99993,PASSED,PASSED,PASSED,PASSED,229.6,270.8,PASS,7/18/2024 8:31:46 AM
ZJ24030750010111RH6,117.671,5.00006,4.99927,PASSED,FAILED,PASSED,PASSED,174.4,290.4, --- , 4.99992,5.00054,PASSED,PASSED,PASSED,PASSED,165.6,280,FAIL,7/18/2024 8:34:17 AM
ZJ24030750010112RH6,118.578,5.00018,5.00043,PASSED,PASSED,FAILED,PASSED,155.2,279.2, --- , 4.99962,5.00079,PASSED,PASSED,FAILED,PASSED,151.2,290.8,FAIL,7/18/2024 8:36:57 AM
ZJ24030750010113RH6,115.062,5.0002,5.00025,PASSED,PASSED,FAILED,FAILED,167.2,268.8, --- , 5.00024,4.99999,PASSED,FAILED,PASSED,PASSED,184.8,266.4,FAIL,7/18/2024 8:39:23 AM
ZJ24030750010114RH6,119.309,4.99992,4.99964,PASSED,PASSED,FAILING,PASSED,151.2,313.6, --- , 5.00026,5.00059,PASSED,PASSED,FAILING,PASSED,153.6,308.8,FAIL,7/18/2024 8:41:32 AM
ZJ24030750010115RH6,117.629,4.99984,4.99987,PASSED,PASSED,PASSED,PASSED,137.2,305.2, --- , 5.00016,5.00007,PASSED,PASSED,FAILED,PASSED,136,307.6,FAIL,7/18/2024 8:49:26 AM
ZJ24030750010116RH6,118.854,5.00052,5.00039,PASSED,PASSED,PASSED,PASSED,154.4,294.8, --- , 5.00004,5.00011,PASSED,PASSED,PASSED,PASSED,156,294.4,FAIL,7/18/2024 8:51:32 AM
ZJ24030750010117RH6,123.853,5.00004,5.00033,PASSED,PASSED,FAILED,PASSED,162.4,296, --- , 4.9998,4.9998,PASSED,FAILED,PASSED,PASSED,150.4,304,FAIL,7/18/2024 8:53:16 AM
ZJ24030750010117RH6,124.996,5.0004,4.99951,PASSED,PASSED,PASSED,PASSED,170.4,308, --- , 4.99994,4.99959,PASSED,PASSED,FAILED,PASSED,176.8,326.4,FAIL,7/18/2024 8:55:06 AM
ZJ24030750010391RH6,121.7,5.00006,5.00025,PASSED,PASSED,PASSED,PASSED,271.2,247.2,PASS,7/18/2024 8:56:22 AM
ZJ24030750010376RH6,116.329,5.00042,4.99992,PASSED,PASSED,PASSED,PASSED,188.8,294.4, --- , 4.99994,4.99965,PASSED,FAILED,PASSED,PASSED,188,301.6,FAIL,7/18/2024 8:58:32 AM
ZJ24030750010376RH6,116.973,5.00034,5.00023,PASSED,PASSED,PASSED,PASSED,197.6,298.4, --- , 4.99988,4.99991,PASSED,FAILED,FAILED,PASSED,196.8,293.6,FAIL,7/18/2024 9:00:40 AM
ZJ24030750010118RH6,115.925,4.9994,5.00008,PASSED,PASSED,FAILED,PASSED,-287.2,248, --- , 5.00004,4.99951,PASSED,PASSED,FAILED,PASSED,132,262.8,FAIL,7/18/2024 9:02:40 AM
ZJ24030750010119RH6ZJ24030750010119RH6,118.172,5.00008,5.00041,PASSED,PASSED,PASSED,PASSED,-275.2,285.6, --- , 5.0005,4.99967,PASSED,PASSED,PASSED,PASSED,-256.8,316,FAIL,7/18/2024 9:07:27 AM
ZJ24030750010121RH6,117.925,5.00034,5.00013,PASSED,PASSED,PASSED,PASSED,179.6,288.4, --- , 5.00056,4.9998,PASSED,PASSED,FAILED,PASSED,175.2,296.4,FAIL,7/18/2024 9:09:39 AM
ZJ24030750010121RH6,118.904,5,5.00048,PASSED,FAILED,PASSING,PASSED,197.2,292.4, --- , 4.99996,5.00059,PASSED,PASSED,PASSED,PASSED,159.2,283.6,FAIL,7/18/2024 9:11:44 AM
ZJ24030750010122RH6,117.233,5,4.99965,PASSED,PASSED,FAILED,PASSED,200.8,295.6, --- , 4.99958,5.00012,PASSED,PASSED,FAILED,PASSED,208,294.4,FAIL,7/18/2024 9:13:52 AM
ZJ24030750010122RH6,118.12,5.00018,4.99989,PASSED,PASSED,FAILED,PASSED,183.2,283.6, --- , 4.9999,4.99945,PASSED,FAILED,FAILED,PASSED,193.6,264.8,FAIL,7/18/2024 9:16:02 AM
ZJ24030750010122RH6,118.671,5,4.99965,PASSED,PASSED,PASSED,PASSED,207.2,281.6, --- , 4.99952,5.00031,PASSED,PASSED,PASSING,PASSED,208.8,294.8,FAIL,7/18/2024 9:17:47 AM
ZJ24030750010122RH6,118.855,4.99996,5.00003,PASSED,FAILED,FAILED,FAILED,219.6,271.2, --- , 4.99986,5.00015,PASSED,PASSED,PASSED,PASSED,208.8,267.2,FAIL,7/18/2024 9:19:50 AM
ZJ24030750010122RH6,118.83,5.00044,4.99993,PASSED,PASSED,PASSED,PASSED,210.4,281.6, --- , 5.00042,4.99984,PASSED,FAILED,FAILED,PASSED,192.8,291.2,FAIL,7/18/2024 9:21:59 AM
ZJ24030750010123RH6,115.785,4.99996,5.00009,PASSED,PASSED,FAILED,FAILED,236,311.6, --- , 4.99948,5.00035,PASSED,PASSED,FAILED,PASSED,246.4,314.4,FAIL,7/18/2024 9:23:52 AM
ZJ24030750010123RH6,116.628,4.99998,4.99965,PASSED,PASSED,FAILED,PASSED,249.2,310.4, --- , 4.99978,4.99989,PASSED,PASSED,FAILED,PASSED,236.4,284,FAIL,7/18/2024 9:25:52 AM
ZJ24030750010123RH6,117.003,5.00024,5.00001,PASSED,PASSED,FAILED,PASSED,251.2,318.4, --- , 5,5,PASSED,PASSED,FAILED,PASSED,240,296.4,FAIL,7/18/2024 9:27:49 AM
ZJ24030750010124RH6,117.76,5.00008,4.99961,PASSED,PASSED,PASSED,PASSED,188,324.8, --- , 5.00024,4.99993,PASSED,PASSED,PASSED,PASSED,188.4,296.8,FAIL,7/18/2024 9:30:02 AM
ZJ24030750010124RH6,118.615,5.00024,5.00019,PASSED,FAILED,FAILED,PASSED,207.2,323.2, --- , 4.99972,4.99961,PASSED,PASSED,PASSED,PASSED,184.8,315.6,FAIL,7/18/2024 9:32:36 AM
ZJ24030750010124RH6,119.028,5.00004,4.99964,PASSED,PASSED,FAILED,PASSED,187.2,305.6, --- , 4.99988,4.99999,PASSED,PASSED,FAILED,PASSED,195.2,305.2,FAIL,7/18/2024 9:34:48 AM
ZJ24030750010125RH6,116.59,5.00016,4.99932,PASSED,PASSED,PASSED,PASSED,189.6,356, --- , 4.99964,5.00007,PASSED,PASSED,FAILED,FAILED,183.2,347.2,FAIL,7/18/2024 9:36:49 AM
ZJ24030750010125RH6,117.214,5.00056,5.00028,PASSED,PASSED,PASSED,PASSED,208.8,343.2, --- , 5.0002,5.00039,PASSED,PASSED,FAILED,PASSED,191.6,318.8,FAIL,7/18/2024 9:39:30 AM
ZJ24030750010126RH6,117.041,4.99956,4.99965,PASSED,FAILED,FAILED,PASSED,288.8,155.2, --- , 5.00044,4.99955,PASSED,PASSED,FAILED,FAILED,274.4,149.6,FAIL,7/18/2024 9:41:26 AM
ZJ24030750010128RH6,115.252,5.00012,5.00016,PASSED,PASSED,FAILED,PASSED,222.4,305.6, --- , 5.00004,5.0004,PASSED,FAILED,FAILED,PASSED,218.4,274.4,FAIL,7/18/2024 9:44:10 AM
ZJ24030750010128RH6,115.943,4.99964,4.9998,PASSED,PASSED,FAILED,PASSED,242.4,292, --- , 5.00024,5.00024,PASSED,PASSED,FAILED,PASSED,216,303.2,FAIL,7/18/2024 9:46:12 AM
ZJ24030750010128RH6,116.231,5.00004,4.99968,PASSED,FAILED,FAILED,PASSED,213.6,295.2, --- , 5.0004,4.99948,PASSED,FAILED,FAILING,PASSED,196.8,299.2,FAIL,7/18/2024 9:48:15 AM
ZJ24030750010124RH6,117.832,5.00036,4.99981,PASSED,PASSED,PASSED,PASSED,181.6,338.4, --- , 4.99976,4.99967,PASSED,PASSED,PASSED,PASSED,183.2,307.6,FAIL,7/18/2024 9:50:04 AM
ZJ24030750010124RH6,118.721,4.99948,4.99949,PASSED,FAILED,PASSING,PASSED,184.8,330.4, --- , 4.99976,5.00005,PASSED,FAILED,PASSED,PASSED,194.8,296.8,FAIL,7/18/2024 9:52:09 AM
ZJ24030750010125RH6,116.703,4.99998,5.00066,PASSED,PASSED,PASSED,PASSED,196.4,326.8, --- , 5.00004,5.00033,PASSED,PASSED,PASSED,PASSED,177.6,340,FAIL,7/18/2024 9:54:07 AM
ZJ24030750010129RH6,117.526,5.00042,4.99995,PASSED,FAILED,FAILED,PASSED,159.6,296.4, --- , 4.99988,5.00012,PASSED,FAILED,PASSED,PASSED,206.8,270.8,FAIL,7/18/2024 9:56:36 AM
ZJ24030750010130RH6ZJ24030750010130RH6,117.7,5.00028,4.99973,PASSED,PASSED,PASSED,PASSED,280,244.4,PASS,7/18/2024 9:58:08 AM
ZJ24030750010123RH6,115.855,5,4.99953,PASSED,PASSED,FAILED,PASSED,248.8,312.4, --- , 4.99992,5.00035,PASSED,PASSED,FAILED,PASSED,213.6,304.8,FAIL,7/18/2024 10:13:06 AM
ZJ24030750010123RH6,116.576,4.99952,4.99953,PASSED,PASSED,FAILED,PASSED,240.8,294.8, --- , 5.0002,5.00058,PASSED,PASSED,FAILED,PASSED,229.6,311.6,FAIL,7/18/2024 10:15:01 AM
ZJ24030750010123RH6,117.074,5.00006,4.99987,PASSED,PASSED,FAILED,PASSED,247.2,298.8, --- , 5.00004,4.9996,PASSED,PASSED,FAILING,PASSED,246,320,FAIL,7/18/2024 10:16:59 AM
ZJ24030750010123RH6,116.538,4.9999,4.99976,PASSED,PASSED,FAILED,PASSED,244,314.8, --- , 5.00024,5.00009,PASSED,PASSED,FAILED,PASSED,247.2,324,FAIL,7/18/2024 10:20:40 AM
ZJ24030750010128RH6,115.401,5.00008,4.99983,PASSED,PASSED,PASSED,PASSED,219.2,312, --- , 4.9994,4.99996,PASSED,PASSED,FAILED,PASSED,210.4,301.2,FAIL,7/18/2024 10:23:09 AM
ZJ24030750010128RH6,115.822,5.00036,4.99968,PASSED,PASSED,FAILING,PASSED,189.6,289.6, --- , 4.99972,5.00036,PASSED,FAILED,FAILED,FAILED,216,281.6,FAIL,7/18/2024 10:25:23 AM
