Serial #s, Consumption Current (mA), Lo Gate Trig Freq,Hi Gate Trig Freq, DSAT Hi, DSAT Lo, 2L Turn Off Hi, 2L Turn Off Lo, Hi DeadTime,Lo DeadTime, Result, DateTime
ZJ24010900010082RH6,116.654,5,4.99958,PASSED,PASSED,FAILED,PASSED,264,189.6, --- , 5,5.0005,PASSED,PASSED,PASSED,PASSED,277.6,225.6,PASS,7/12/2024 7:52:31 AM
ZJ24010900010518RH6,117.115,4.99994,4.99981,PASSED,PASSED,FAILED,PASSED,285.6,305.2, --- , 5.00006,4.99981,PASSED,PASSED,FAILED,PASSED,250.4,315.2,FAIL,7/12/2024 7:54:39 AM
ZJ24010900010083RH6,118.468,4.99972,5.00014,PASSED,PASSED,FAILED,PASSED,271.2,285.2, --- , 4.99978,4.99988,PASSED,PASSED,FAILED,PASSED,237.6,266.4,FAIL,7/12/2024 7:56:42 AM
ZJ24010900010113RH6,117.348,5.00014,5.00031,PASSED,PASSED,FAILED,PASSED,270.4,333.6, --- , 4.99944,5.00014,PASSED,PASSED,PASSING,PASSED,291.2,342.8,PASS,7/12/2024 7:58:34 AM
ZJ24010900010346RH6,117.626,5.0005,5.00017,PASSED,FAILED,FAILING,PASSED,289.6,281.6, --- , 5,5.0002,PASSED,PASSED,PASSED,PASSED,282,283.2,PASS,7/12/2024 8:00:21 AM
ZJ24010900010084RH6,116.824,4.9994,4.99968,PASSED,PASSED,PASSING,PASSED,286.8,-204, --- , 4.99988,5.00024,PASSED,PASSED,PASSING,PASSED,272,-198.4,FAIL,7/12/2024 8:02:23 AM
ZJ24010900010350RH6,117.054,4.99972,5.00021,PASSED,PASSED,PASSED,PASSED,236.8,292,PASS,7/12/2024 8:03:42 AM
ZJ24030750010413RH6,117.904,5.00016,5.00036,PASSED,PASSED,FAILED,FAILED,204.8,-214.4, --- , 4.99976,4.9996,PASSED,PASSED,PASSED,PASSED,217.6,-238,FAIL,7/12/2024 9:58:11 AM
ZJ24030750010414RH6,121.496,4.99992,4.99947,PASSED,PASSED,FAILED,PASSED,292,265.2, --- , 4.99988,4.99953,PASSED,FAILED,PASSED,PASSED,283.2,270.4,FAIL,7/12/2024 10:13:10 AM
ZJ24030750010414RH6,122.289,4.99994,5.00003,PASSED,PASSED,FAILED,PASSED,286.8,284, --- , 5.0001,5.00025,PASSED,PASSED,FAILED,PASSED,275.2,276.4,FAIL,7/12/2024 10:16:52 AM
ZJ24030750010415RH6,122.617,5.00038,5.00005,PASSED,FAILED,PASSED,PASSED,229.6,304, --- , 4.99984,4.99981,PASSED,PASSED,PASSED,PASSED,250,296.8,PASS,7/12/2024 10:19:41 AM
ZJ24030750010405RH6,115.43,4.99992,5.0001,PASSED,PASSED,PASSED,PASSED,273.6,251.6,PASS,7/12/2024 10:20:59 AM
ZJ24030750010409RH6,119.646,4.99972,4.99965,PASSED,PASSED,PASSED,PASSED,304,304.4,PASS,7/12/2024 10:22:13 AM
ZJ24030750010410RH6,117.21,4.99992,5.00025,PASSED,PASSED,PASSED,PASSED,314.4,286,PASS,7/12/2024 10:24:06 AM
ZJ24030750010411RH6,116.474,4.99972,4.99928,PASSED,PASSED,PASSED,PASSED,262,305.2,PASS,7/12/2024 10:25:41 AM
ZJ24030750010412RH6,114.894,5.0003,4.99967,PASSED,PASSED,PASSED,PASSED,216.8,291.2, --- , 5.00006,5.0001,PASSED,FAILED,FAILED,FAILED,221.2,268,FAIL,7/12/2024 10:27:53 AM
ZJ24030750010408RH6,118.516,4.99934,5.00036,PASSED,PASSED,PASSED,PASSED,257.6,-236, --- , 5.00028,5.0002,PASSED,FAILED,FAILED,PASSED,278.4,-223.6,FAIL,7/12/2024 10:29:57 AM
ZJ24030750010407RH6,117.561,4.99972,5.00028,PASSED,PASSED,FAILED,FAILED,276.8,197.2, --- , 4.99944,4.99943,PASSED,FAILED,PASSED,PASSED,300.8,196.8,FAIL,7/12/2024 10:31:34 AM
ZJ24030750010406RH6,115.644,4.99976,5.00017,PASSED,PASSED,PASSED,PASSED,334.4,274.4,PASS,7/12/2024 10:32:57 AM
ZJ24030750010401RH6,118.01,5.00006,5.00008,PASSED,FAILED,PASSED,PASSED,271.2,276, --- , 5.00004,5.00044,PASSED,PASSED,PASSED,PASSED,256.8,310.8,PASS,7/12/2024 10:34:58 AM
ZJ24030750010400RH6,124.796,4.99992,5.00035,PASSED,PASSED,PASSED,PASSED,241.6,314.4,PASS,7/12/2024 10:36:13 AM
ZJ24030750010404RH6,116.763,4.99956,5.00035,PASSED,PASSED,PASSING,PASSED,223.2,297.6, --- , 5.00044,5.00015,PASSED,FAILED,PASSED,PASSED,244,299.2,FAIL,7/12/2024 10:38:05 AM
ZJ24030750010404RH6,117.488,5.00034,5.00069,PASSED,FAILED,FAILED,FAILED,245.6,304, --- , 4.99994,5.00048,PASSED,PASSED,FAILED,FAILED,246.4,310.8,FAIL,7/12/2024 10:40:03 AM
ZJ24030750010403RH6,115.865,5.00006,4.99993,PASSED,FAILED,PASSED,PASSED,265.2,172.8, --- , 4.99976,4.99994,PASSED,FAILED,PASSED,PASSED,265.6,142,FAIL,7/12/2024 10:41:54 AM
ZJ24030750010399RH6,116.779,5.00016,5.00021,PASSED,PASSED,FAILED,PASSED,210.4,308, --- , 4.99972,4.99969,PASSED,PASSED,PASSED,PASSED,222.4,316,FAIL,7/12/2024 10:43:50 AM
ZJ24030750010399RH6,117.498,4.99998,5.00008,PASSED,PASSED,PASSED,PASSED,209.6,279.2, --- , 4.99996,4.99961,PASSED,PASSED,FAILED,FAILED,224.4,285.6,FAIL,7/12/2024 10:46:11 AM
ZJ24030750010402RH6,126.723,4.99948,4.99956,PASSED,PASSED,PASSED,PASSED,152.8,223.2, --- , 4.99936,5.00025,PASSED,PASSED,PASSED,PASSED,156.8,255.2,FAIL,7/12/2024 10:49:13 AM
ZJ24030750010397RH6,114.654,5.00012,4.99995,PASSED,PASSED,FAILED,PASSED,270.4,306.4, --- , 4.99956,5.00036,PASSED,FAILED,FAILED,PASSED,280.8,313.6,FAIL,7/12/2024 10:50:55 AM
ZJ24030750010398RH6,122.477,4.9996,5.00031,PASSED,FAILED,PASSED,PASSED,286.4,295.2, --- , 4.99978,5.00021,PASSED,FAILED,FAILED,FAILED,272,290.8,FAIL,7/12/2024 10:52:46 AM
ZJ24030750010391RH6,121.305,4.99956,4.99949,PASSED,PASSED,FAILED,PASSED,269.6,202.4, --- , 5.0005,5.00008,PASSED,PASSED,PASSED,PASSED,286,217.2,FAIL,7/12/2024 10:54:43 AM
ZJ24030750010396RH6,118.262,5.00056,5.00005,PASSED,FAILED,PASSED,PASSED,273.6,321.2, --- , 4.99992,5.0003,PASSED,PASSED,PASSED,PASSED,272.4,318.4,PASS,7/12/2024 10:58:12 AM
ZJ24030750010395RH6,118.457,5.00036,5.00035,PASSED,PASSED,FAILED,FAILED,254.8,262, --- , 5.00006,4.99995,PASSED,PASSED,PASSED,PASSED,294.4,252.8,PASS,7/12/2024 11:01:05 AM
ZJ24030750010394RH6,118.32,5.00042,5.00005,PASSED,FAILED,PASSED,PASSED,301.6,298.4, --- , 4.99968,4.99997,PASSED,PASSED,FAILED,PASSED,279.2,296.4,FAIL,7/12/2024 11:03:19 AM
ZJ24030750010394RH6,118.969,4.99984,4.99982,PASSED,FAILED,FAILED,PASSED,298.4,310, --- , 5.00016,4.99977,PASSED,PASSED,PASSING,PASSED,276,286,PASS,7/12/2024 11:05:54 AM
ZJ24030750010389RH6,118.223,4.99998,4.99939,PASSED,PASSED,PASSED,PASSED,283.6,320.8,PASS,7/12/2024 11:07:30 AM
ZJ24030750010388RH6,117.344,4.99974,4.99989,PASSED,PASSED,PASSED,PASSED,292.8,329.6,PASS,7/12/2024 11:08:58 AM
ZJ24030750010393RH6,117.633,5,4.99999,PASSED,PASSED,FAILED,PASSED,277.6,321.6, --- , 4.9996,5.00004,PASSED,PASSED,PASSED,PASSED,285.2,297.6,PASS,7/12/2024 11:11:06 AM
ZJ24030750010392RH6,114.944,4.99988,4.99958,PASSED,PASSED,FAILED,PASSED,268.8,276.8, --- , 4.99988,5.00066,PASSED,PASSED,PASSED,PASSED,256.8,291.2,PASS,7/12/2024 11:13:42 AM
ZJ24030750010387RH6,120.689,5.00008,5.00016,PASSED,PASSED,PASSED,PASSED,262.4,300,PASS,7/12/2024 11:14:57 AM
ZJ24030750010386RH6,115.639,4.99982,5.00032,PASSED,FAILED,PASSING,PASSED,236.8,244.8, --- , 5.00034,4.99996,PASSED,PASSED,PASSED,PASSED,220.8,258.4,FAIL,7/12/2024 11:16:49 AM
ZJ24030750010385RH6,116.095,5.00018,5.00002,PASSED,FAILED,PASSED,PASSED,290.4,313.6, --- , 5.00024,4.99955,PASSED,PASSED,PASSED,PASSED,301.6,329.2,PASS,7/12/2024 11:18:40 AM
ZJ24030750010390RH6,114.404,4.99964,4.99971,PASSED,PASSED,FAILED,PASSED,288,310.4, --- , 5.00044,5.00048,PASSED,PASSED,FAILED,PASSED,283.2,286.4,FAIL,7/12/2024 11:20:29 AM
ZJ24030750010390RH6,115.096,4.99994,5.00039,PASSED,FAILED,PASSED,PASSED,285.6,308.8, --- , 4.99996,5.00003,PASSED,PASSED,PASSED,PASSED,285.6,304.8,PASS,7/12/2024 11:22:31 AM
ZJ24030750010383RH6,117.93,4.9995,4.99988,PASSED,PASSED,FAILED,PASSED,246.4,272, --- , 5.0002,4.99952,PASSED,FAILED,FAILED,FAILED,245.6,279.6,FAIL,7/12/2024 11:31:01 AM
ZJ24030750010382RH6,118.406,4.99952,5.00041,PASSED,PASSED,FAILED,PASSED,293.6,289.6, --- , 5.00054,5.0001,PASSED,PASSED,PASSED,PASSED,306.8,293.2,PASS,7/12/2024 11:33:34 AM
ZJ24030750010384RH6,116.57,4.99982,4.99969,PASSED,PASSED,FAILED,PASSED,258.8,268.8, --- , 5.00036,4.99951,PASSED,FAILED,PASSED,PASSED,263.2,278.4,FAIL,7/12/2024 11:35:37 AM
ZJ24030750010379RH6,121.902,5.00016,4.99973,PASSED,PASSED,PASSED,PASSED,280.8,291.2,PASS,7/12/2024 11:36:50 AM
ZJ24030750010377RH6,117.987,5.00042,4.99969,PASSED,FAILED,PASSED,PASSED,282.4,235.2, --- , 5.0002,5.00023,PASSED,PASSED,FAILED,PASSED,273.6,249.2,FAIL,7/12/2024 11:38:43 AM
ZJ24030750010376RH6,116.104,5.00048,5.0003,PASSED,PASSED,FAILED,PASSED,191.2,314.4, --- , 4.99964,4.99991,PASSED,PASSED,FAILED,FAILED,202.4,303.6,FAIL,7/12/2024 11:40:22 AM
ZJ24030750010381RH6,117.295,5.00002,4.99991,PASSED,PASSED,FAILED,FAILED,272,300.8, --- , 4.99974,5.00021,PASSED,PASSED,PASSED,PASSED,250.4,296,PASS,7/12/2024 11:42:20 AM
ZJ24030750010380RH6,118.63,4.99992,4.99997,PASSED,PASSED,FAILED,PASSED,271.2,265.2, --- , 4.99948,4.99948,PASSED,FAILED,FAILED,PASSED,249.6,269.2,FAIL,7/12/2024 11:44:01 AM
ZJ24030750010435RH6,117.644,4.99984,5.00052,PASSED,FAILED,FAILED,PASSED,262,248.8, --- , 5.0003,5.00004,PASSED,PASSED,PASSED,PASSED,285.6,255.2,PASS,7/12/2024 11:46:15 AM
ZJ24030750010430RH6,117.348,4.99994,5.00002,PASSED,PASSED,PASSED,PASSED,253.6,351.6,PASS,7/12/2024 11:47:52 AM
ZJ24030750010416RH6,117.193,5.00028,4.99952,PASSED,FAILED,PASSED,PASSED,261.6,314, --- , 4.99984,5.00031,PASSED,PASSED,PASSED,PASSED,256.8,318.4,PASS,7/12/2024 11:49:26 AM
ZJ24030750010417RH6,115.417,4.99958,5.00067,PASSED,PASSED,PASSED,PASSED,266.4,284.8,PASS,7/12/2024 11:50:28 AM
ZJ24030750010418RH6,117.487,4.99982,4.99985,PASSED,PASSED,PASSED,PASSED,220,272.8, --- , 4.99978,4.9998,PASSED,FAILED,FAILED,FAILED,246.4,290.4,FAIL,7/12/2024 11:52:07 AM
ZJ24030750010419RH6,117.836,4.99948,4.99953,PASSED,PASSED,FAILED,PASSED,302.4,291.2, --- , 5.00036,5.00043,PASSED,PASSED,FAILED,FAILED,295.2,291.6,FAIL,7/12/2024 11:53:50 AM
ZJ24030750010418RH6,117.399,4.99988,5.00001,PASSED,FAILED,FAILED,FAILED,217.6,313.6, --- , 5.00016,4.9998,PASSED,FAILED,PASSED,PASSED,232,271.6,FAIL,7/12/2024 12:33:00 PM
ZJ24030750010420RH6,116.354,5.00008,4.99952,PASSED,PASSED,FAILED,PASSED,251.2,314.8, --- , 4.99966,4.99984,PASSED,PASSED,PASSED,PASSED,284,308.4,PASS,7/12/2024 12:34:43 PM
ZJ24030750010421RH6,117.353,5.00062,4.99977,PASSED,PASSED,PASSED,PASSED,280,329.6,PASS,7/12/2024 12:35:46 PM
ZJ24030750010422RH6,116.89,5.00068,5.00004,PASSED,PASSED,PASSED,PASSED,300,287.2,PASS,7/12/2024 12:36:52 PM
ZJ24030750010423RH6,117.198,5.00008,4.99993,PASSED,PASSED,PASSED,PASSED,298.4,299.2,PASS,7/12/2024 12:37:54 PM
ZJ24030750010426RH6,115.175,5.0002,4.9996,PASSED,PASSED,PASSED,PASSED,288,287.2,PASS,7/12/2024 12:38:53 PM
ZJ24030750010425RH6,116.166,4.99994,4.99972,PASSED,PASSED,FAILED,FAILED,278.4,302.4, --- , 4.99966,5.00011,PASSED,PASSED,PASSED,PASSED,285.6,296,PASS,7/12/2024 12:40:40 PM
ZJ24030750010424RH6,120.811,5.00006,5.00024,PASSED,PASSED,PASSED,PASSED,270.4,333.2,PASS,7/12/2024 12:41:38 PM
ZJ24030750010429RH6,117.44,4.99988,5.00025,PASSED,PASSED,PASSED,PASSED,273.6,301.2,PASS,7/12/2024 12:42:51 PM
ZJ24030750010428RH6,120.909,5.0006,4.99931,PASSED,PASSED,PASSED,PASSED,279.2,301.2,PASS,7/12/2024 12:43:56 PM
ZJ24030750010427RH6,117.784,4.99948,4.99993,PASSED,PASSED,PASSED,PASSED,255.2,308,PASS,7/12/2024 12:44:59 PM
ZJ24030750010432RH6,116.602,4.99986,5.00058,PASSED,PASSED,FAILED,PASSED,258.4,189.2, --- , 5.00004,4.99975,PASSED,PASSED,FAILED,PASSED,242.4,200.8,FAIL,7/12/2024 12:46:40 PM
ZJ24030750010431RH6,117.13,5.00008,4.99948,PASSED,FAILED,FAILED,PASSED,224,295.2, --- , 4.99968,5.00018,PASSED,PASSED,PASSED,PASSED,257.6,290.8,PASS,7/12/2024 12:48:25 PM
ZJ24030750010383RH6,118.056,5.00012,5.00028,PASSED,PASSED,PASSED,PASSED,257.6,296.8,PASS,7/12/2024 12:53:27 PM
ZJ24030750010377RH6,117.946,4.99978,4.99945,PASSED,PASSED,PASSED,PASSED,288,248.8,PASS,7/12/2024 12:54:33 PM
ZJ24030750010380RH6,118.634,4.99964,4.9998,PASSED,FAILED,PASSED,PASSED,285.6,266.4, --- , 5.00016,4.99975,PASSED,PASSED,FAILED,PASSED,296.8,272.4,FAIL,7/12/2024 12:56:34 PM
ZJ24030750010384RH6,116.382,4.9998,4.99996,PASSED,PASSED,FAILED,PASSED,251.2,262.4, --- , 4.99974,5.00001,PASSED,PASSED,PASSED,PASSED,236,273.6,PASS,7/12/2024 12:58:15 PM
ZJ24030750010398RH6,122.297,4.99988,5.00026,PASSED,PASSED,PASSED,PASSED,295.2,302.4,PASS,7/12/2024 12:59:46 PM
ZJ24030750010397RH6,114.577,4.99972,5.00046,PASSED,PASSED,FAILED,PASSED,296,315.2, --- , 4.9999,4.99962,PASSED,PASSED,FAILED,PASSED,259.2,309.2,FAIL,7/12/2024 1:01:39 PM
ZJ24030750010414RH6,121.577,5,5.00049,PASSED,PASSED,PASSING,PASSED,300.8,271.2,PASS,7/12/2024 1:02:34 PM
ZJ24030750010407RH6,117.446,4.99988,4.99976,PASSED,PASSED,FAILED,PASSED,277.2,197.6, --- , 5.00016,5.00011,PASSED,FAILED,FAILED,PASSED,248.4,185.2,FAIL,7/12/2024 1:04:23 PM
ZJ24030750010412RH6,114.723,5.00038,4.99952,PASSED,FAILED,PASSED,PASSED,237.6,288.8, --- , 5.00004,4.99961,PASSED,FAILED,FAILING,FAILED,252,300,FAIL,7/12/2024 1:06:15 PM
ZJ24030750010399RH6,116.755,5.00008,5.00053,PASSED,PASSED,FAILED,PASSED,218.4,318, --- , 5.00038,5.00011,PASSED,PASSED,PASSED,PASSED,208,291.6,FAIL,7/12/2024 1:07:57 PM
ZJ24030750010404RH6,116.632,4.99988,4.99969,PASSED,FAILED,PASSED,PASSED,242.4,313.6, --- , 4.99998,5.00008,PASSED,FAILED,PASSED,PASSED,260,305.2,FAIL,7/12/2024 1:09:34 PM
ZJ24030750010432RH6,116.623,5.0003,5.00043,PASSED,FAILED,FAILED,PASSED,275.2,192.4, --- , 5.00021,4.99996,PASSED,PASSED,FAILED,PASSED,281.6,219.2,FAIL,7/12/2024 1:12:05 PM
ZJ24030750010418RH6,117.411,5.00004,4.99967,PASSED,FAILED,PASSING,PASSED,229.6,284, --- , 4.99976,4.99985,PASSED,FAILED,PASSED,PASSED,237.6,295.2,FAIL,7/12/2024 1:13:40 PM
ZJ24030750010419RH6,117.842,4.99964,5.00051,PASSED,FAILED,PASSED,PASSED,308,287.6, --- , 5.00018,4.99953,PASSED,PASSED,PASSED,PASSED,317.6,278.4,PASS,7/12/2024 1:15:45 PM
ZJ24030750010256RH6,118.641,5.00036,4.99993,PASSED,PASSED,PASSED,PASSED,236.8,328,PASS,7/12/2024 2:16:16 PM
ZJ24030750010262RH6,119.015,4.99992,4.99993,PASSED,PASSED,PASSED,PASSED,238.4,192.8, --- , 4.9996,4.99992,PASSED,PASSED,FAILED,PASSED,244,163.2,FAIL,7/12/2024 2:18:20 PM
ZJ24030750010259RH6,119.266,4.9996,4.99989,PASSED,PASSED,PASSED,PASSED,296,296.8,PASS,7/12/2024 2:19:16 PM
ZJ24030750010260RH6,119.9,5.0002,5.00028,PASSED,PASSED,PASSED,PASSED,274.4,324,PASS,7/12/2024 2:20:34 PM
ZJ24030750010261RH6,119.502,5.00016,4.99929,PASSED,PASSED,PASSED,PASSED,260,172, --- , 4.99994,4.99948,PASSED,FAILED,PASSED,PASSED,273.2,165.6,FAIL,7/12/2024 2:22:17 PM
ZJ24030750010266RH6,119.443,5.00024,4.99994,PASSED,PASSED,FAILED,PASSED,276.4,266.4, --- , 4.99982,4.99985,PASSED,PASSED,FAILED,PASSED,277.6,276,FAIL,7/12/2024 2:23:56 PM
ZJ24030750010267RH6,118.952,5.00022,4.9996,PASSED,PASSED,PASSED,PASSED,298.4,284,PASS,7/12/2024 2:24:56 PM
ZJ24030750010264RH6,119.316,4.99948,4.99969,PASSED,FAILED,PASSED,PASSED,265.6,179.6, --- , 5,5.00007,PASSED,PASSED,PASSED,PASSED,272.8,194,FAIL,7/12/2024 2:26:47 PM
ZJ24030750010263RH6,122.19,4.99958,4.99983,PASSED,PASSED,PASSED,PASSED,302.8,263.2,PASS,7/12/2024 2:27:43 PM
ZJ24030750010268RH6,119.74,4.99988,4.99997,PASSED,PASSED,PASSING,PASSED,184,280.8, --- , 5.00026,4.99941,PASSED,PASSED,PASSING,PASSED,181.2,294.8,FAIL,7/12/2024 2:29:29 PM
ZJ24030750010269RH6,117.696,4.99988,4.99979,PASSED,PASSED,PASSED,PASSED,275.2,306.4,PASS,7/12/2024 2:30:26 PM
ZJ24030750010270RH6,116.538,5.00002,5.00038,PASSED,PASSED,PASSED,PASSED,232.8,298.4,PASS,7/12/2024 2:31:37 PM
ZJ24030750010265RH6,119.1,4.99992,4.99944,PASSED,PASSED,PASSED,PASSED,230.4,222.8, --- , 4.99974,4.99955,PASSED,PASSED,PASSED,PASSED,208.4,230.4,FAIL,7/12/2024 2:33:20 PM
ZJ24030750010273RH6,115.894,5.00012,4.99993,PASSED,PASSED,PASSED,PASSED,258,269.6,PASS,7/12/2024 2:34:28 PM
ZJ24030750010272RH6,117.75,5.0002,5.00027,PASSED,PASSED,FAILED,PASSED,245.6,316.8, --- , 5.00016,4.99985,PASSED,PASSED,FAILED,PASSED,240.8,307.2,FAIL,7/12/2024 2:36:11 PM
ZJ24030750010271RH6,119.001,5.00018,5.00007,PASSED,PASSED,FAILED,PASSED,257.6,253.6, --- , 4.9993,5.00009,PASSED,PASSED,PASSED,PASSED,251.2,276.8,PASS,7/12/2024 2:37:48 PM
ZJ24030750010279RH6,123.167,4.99976,4.99965,PASSED,PASSED,PASSED,PASSED,253.2,272,PASS,7/12/2024 2:39:01 PM
ZJ24030750010280RH6,119.062,4.99996,4.99951,PASSED,PASSED,PASSED,PASSED,310.8,301.6,PASS,7/12/2024 2:40:08 PM
ZJ24030750010275RH6,119.031,5.00002,5.00005,PASSED,PASSED,PASSED,PASSED,220.8,302.4, --- , 4.99968,5.00015,PASSED,FAILED,FAILED,PASSED,212.8,291.6,FAIL,7/12/2024 2:41:53 PM
ZJ24030750010276RH6,116.619,4.99996,5.00021,PASSED,PASSED,PASSED,PASSED,123.2,281.6, --- , 5.0002,4.99965,PASSED,PASSED,PASSED,PASSED,98.4,306.4,FAIL,7/12/2024 2:43:31 PM
ZJ24030750010277RH6,117.499,4.9999,4.99983,PASSED,FAILED,PASSED,PASSED,280,308.8, --- , 5.00036,5.00025,PASSED,FAILED,FAILED,PASSED,281.6,283.2,FAIL,7/12/2024 2:45:08 PM
ZJ24030750010281RH6,117.286,5.00018,4.99977,PASSED,PASSED,PASSED,PASSED,271.2,310.8,PASS,7/12/2024 2:46:02 PM
ZJ24030750010282RH6,120.285,5.00022,5.00036,PASSED,FAILED,FAILED,PASSED,209.6,337.6, --- , 4.99994,5.00009,PASSED,PASSED,FAILED,PASSED,219.6,332.4,FAIL,7/12/2024 2:48:34 PM
ZJ24030750010278RH6,123.626,4.99978,5.00005,PASSED,PASSED,PASSED,PASSED,274.4,309.6,PASS,7/12/2024 2:49:32 PM
ZJ24030750010274RH6,117.46,4.9998,5.00051,PASSED,PASSED,PASSED,PASSED,300.8,182.4, --- , 5.00036,4.99998,PASSED,PASSED,PASSED,PASSED,308.8,188,FAIL,7/12/2024 2:52:10 PM
