Serial #s, Consumption Current (mA), Lo Gate Trig Freq,Hi Gate Trig Freq, DSAT Hi, DSAT Lo, 2L Turn Off Hi, 2L Turn Off Lo, Hi DeadTime,Lo DeadTime, Result, DateTime
ZJ24030750010163RH6,117.215,4.99972,5.00012,PASSED,PASSED,FAILED,PASSED,234.4,286, --- , 5.00012,5.00024,PASSED,PASSED,FAILED,FAILED,232.8,292.8,FAIL,7/16/2024 7:05:54 AM
ZJ24030750010163RH6,117.67,4.99984,4.99973,PASSED,PASSED,PASSED,PASSED,253.6,276.8,PASS,7/16/2024 7:11:12 AM
ZJ24030750010164RH6,117.48,5.00032,5.00013,PASSED,FAILED,FAILED,PASSED,262.8,299.2, --- , 4.99996,5.00026,PASSED,FAILED,FAILED,FAILED,277.6,289.2,FAIL,7/16/2024 7:13:31 AM
ZJ24030750010164RH6,118.258,4.99988,5.00038,PASSED,PASSED,FAILED,PASSED,260,290.4, --- , 5.0001,4.99967,PASSED,PASSED,PASSED,PASSED,293.6,292,PASS,7/16/2024 7:15:46 AM
ZJ24030750010173RH6,121.297,5.0003,4.99995,PASSED,PASSED,PASSED,PASSED,269.6,207.2, --- , 5.00018,4.99969,PASSED,PASSED,PASSED,PASSED,272.4,213.2,FAIL,7/16/2024 7:18:39 AM
ZJ24030750010156RH6,117.786,4.99984,4.99968,PASSED,PASSED,FAILED,PASSED,272.8,268, --- , 4.99988,4.99999,PASSED,FAILED,FAILED,FAILED,265.6,281.6,FAIL,7/16/2024 7:20:58 AM
ZJ24030750010156RH6,118.298,5.00032,5.00018,PASSED,FAILED,PASSED,PASSED,294.4,276.8, --- , 4.99964,4.99952,PASSED,FAILED,FAILED,PASSED,283.6,277.6,FAIL,7/16/2024 7:23:21 AM
ZJ24030750010168RH6,116.949,5.00034,4.99992,PASSED,PASSED,FAILED,PASSED,254.4,272.8, --- , 5,4.99992,PASSED,PASSED,FAILED,PASSED,245.6,274.8,FAIL,7/16/2024 7:25:45 AM
ZJ24030750010206RH6,116.019,4.99996,4.99968,PASSED,PASSED,PASSED,PASSED,280,284.4,PASS,7/16/2024 7:27:23 AM
ZJ24030750010218RH6,119.662,4.9996,5.00039,PASSED,PASSED,FAILED,PASSED,300.8,296.4, --- , 5,5.00055,PASSED,FAILED,PASSED,PASSED,314.4,294.4,FAIL,7/16/2024 7:29:39 AM
