Serial #s, Consumption Current (mA), Lo Gate Trig Freq,Hi Gate Trig Freq, DSAT Hi, DSAT Lo, 2L Turn Off Hi, 2L Turn Off Lo, Hi DeadTime,Lo DeadTime, Result, DateTime
ZJ24030750010300RH6,119.802,4.99956,4.99997,PASSED,FAILED,FAILED,PASSED,263.2,290, --- , 4.99988,5.00032,PASSED,PASSED,FAILED,PASSED,257.6,296.4,FAIL,7/17/2024 7:14:22 AM
ZJ24030750010301RH6,117.381,5.00006,4.99958,PASSED,PASSED,FAILED,PASSED,285.6,348.4, --- , 5.00004,5.00008,PASSED,PASSED,FAILED,PASSED,286.4,332.8,FAIL,7/17/2024 7:21:32 AM
ZJ24030750010315RH6,119.435,4.9994,5.00014,PASSED,PASSED,PASSED,PASSED,266.4,204.8, --- , 4.99988,4.99965,PASSED,PASSED,PASSED,PASSED,260.8,204.8,FAIL,7/17/2024 7:24:13 AM
ZJ24030750010319RH6,118.741,5.00022,5.00053,PASSED,FAILED,FAILED,PASSED,268.8,270.4, --- , 4.99992,4.99997,PASSED,PASSED,PASSED,PASSED,253.6,280,PASS,7/17/2024 7:26:01 AM
ZJ24030750010319RH6,119.497,5.00004,5.00027,PASSED,FAILED,FAILED,PASSED,263.2,266.8, --- , 4.99996,5.0001,PASSED,FAILED,PASSED,PASSED,254.8,264.8,FAIL,7/17/2024 7:28:15 AM
ZJ24030750010297RH6,117.718,4.99958,5.00028,PASSED,FAILED,FAILED,FAILED,235.2,269.2, --- , 4.99964,5.00055,PASSED,FAILED,PASSING,PASSED,262.4,288,FAIL,7/17/2024 7:30:44 AM
ZJ24030750010297RH6,119.617,5.00008,4.99959,FAILED,FAILED,PASSED,PASSED,262.4,266.8, --- , 5.00008,5.00011,FAILED,FAILED,PASSED,PASSED,241.6,269.2,FAIL,7/17/2024 7:36:59 AM
ZJ24030750010300RH6,121.166,5.00018,5.00003,FAILED,FAILED,PASSED,PASSED,254.4,300, --- , 5.00028,4.99989,FAILED,FAILED,PASSED,PASSED,241.6,281.6,FAIL,7/17/2024 7:38:54 AM
ZJ24030750010297RH6,119.699,4.99998,5.00076,PASSED,PASSED,FAILED,PASSED,234.8,278.4, --- , 4.99996,5.00028,PASSED,FAILED,PASSED,PASSED,260.8,272,FAIL,7/17/2024 7:41:04 AM
ZJ24030750010305RH6,125.407,5,5.00003,PASSED,PASSED,PASSED,PASSED,248.8,254,PASS,7/17/2024 7:45:13 AM
ZJ24030750010292RH6,119.137,5,4.99974,PASSED,FAILED,PASSING,PASSED,250.4,324.8, --- , 4.99992,5.00019,PASSED,PASSED,FAILED,PASSED,247.2,313.6,FAIL,7/17/2024 7:47:00 AM
ZJ24030750010292RH6,119.823,5.00004,4.99979,PASSED,FAILED,PASSED,PASSED,264,319.2, --- , 4.9997,5.00016,PASSED,PASSED,PASSING,PASSED,256.8,308,PASS,7/17/2024 7:49:35 AM
ZJ24030750010300RH6,121.157,4.99996,5.00039,PASSED,PASSED,FAILED,FAILED,260,276.8, --- , 4.99998,5.00023,PASSED,FAILED,FAILED,FAILED,266.4,280.8,FAIL,7/17/2024 7:51:23 AM
ZJ24030750010303RH6,118.332,4.99996,5.00005,PASSED,FAILED,FAILED,PASSED,263.2,306.4, --- , 4.99998,4.99975,PASSED,PASSED,FAILED,PASSED,272.8,330,FAIL,7/17/2024 7:53:23 AM
ZJ24030750010307RH6,118.439,5.00032,4.99965,PASSED,FAILED,PASSED,PASSED,252,347.2, --- , 4.99962,5.00005,PASSED,PASSED,FAILED,PASSED,278.8,342.8,FAIL,7/17/2024 7:55:16 AM
ZJ24030750010296RH6,121.325,5.00012,4.99949,PASSED,FAILED,PASSED,PASSED,245.2,328.8, --- , 5.00072,4.99952,PASSED,PASSED,PASSED,PASSED,260.8,318.4,PASS,7/17/2024 7:57:20 AM
ZJ24030750010299RH6,119.932,4.99992,5.00049,PASSED,PASSED,FAILED,PASSED,289.6,291.2, --- , 4.99934,5,PASSED,PASSED,PASSING,PASSED,282,307.2,PASS,7/17/2024 7:59:21 AM
ZJ24030750010311RH6,117.182,5.00024,4.99972,PASSED,FAILED,PASSED,PASSED,286.4,216.4, --- , 5.00016,4.99975,PASSED,PASSED,PASSED,PASSED,256.8,212,FAIL,7/17/2024 8:01:34 AM
ZJ24030750010311RH6,117.848,4.99956,5.00021,PASSED,FAILED,PASSED,PASSED,279.2,188.8, --- , 4.99956,5.00032,PASSED,FAILED,PASSED,PASSED,281.6,209.6,FAIL,7/17/2024 8:03:35 AM
ZJ24030750010313RH6,115.879,4.99996,5.00012,PASSED,PASSED,FAILED,PASSED,260,204.8, --- , 5.00036,4.99985,PASSED,PASSED,FAILED,FAILED,252.8,184,FAIL,7/17/2024 8:05:41 AM
