Serial #s, Consumption Current (mA), Lo Gate Trig Freq,Hi Gate Trig Freq, DSAT Hi, DSAT Lo, 2L Turn Off Hi, 2L Turn Off Lo, Hi DeadTime,Lo DeadTime, Result, DateTime
ZJ24030750010344RH6,117.478,5.00036,4.99936,PASSED,PASSED,PASSED,PASSED,256,323.2,PASS,7/15/2024 7:08:16 AM
ZJ24030750010341RH6,116.024,5.00028,5.00022,PASSED,PASSED,PASSED,PASSED,296,302.4,PASS,7/15/2024 7:09:43 AM
ZJ24030750010336RH6,123.968,5.0005,4.9998,PASSED,PASSED,FAILING,PASSED,252,279.6, --- , 4.99988,4.99995,PASSED,PASSED,PASSED,PASSED,280.8,261.6,PASS,7/15/2024 7:12:12 AM
ZJ24030750010340RH6,115.446,4.99988,4.99967,PASSED,PASSED,FAILED,PASSED,220,321.2, --- , 5.0003,4.99945,PASSED,PASSED,FAILED,PASSED,220,312,FAIL,7/15/2024 7:14:08 AM
ZJ24030750010340RH6,116.361,5.00034,5.00033,PASSED,FAILED,FAILED,PASSED,211.2,307.2, --- , 4.99992,5.00044,PASSED,PASSED,FAILED,PASSED,226.4,284,FAIL,7/15/2024 7:16:10 AM
ZJ24030750010346RH6,117.25,4.99976,4.99959,PASSED,FAILED,FAILED,PASSED,272,264.8, --- , 4.9999,5.00046,PASSED,PASSED,FAILED,PASSED,282.4,297.6,FAIL,7/15/2024 7:17:55 AM
ZJ24030750010343RH6,116.091,5,4.99949,PASSED,PASSED,PASSED,PASSED,265.6,303.2,PASS,7/15/2024 7:19:01 AM
ZJ24030750010342RH6,115.84,4.99984,4.99963,PASSED,PASSED,FAILED,PASSED,299.2,254.8, --- , 4.99978,5.00005,PASSED,PASSED,FAILING,PASSED,296.8,266.4,FAIL,7/15/2024 7:21:02 AM
ZJ24030750010337RH6,116.106,5.00044,4.99955,PASSED,PASSED,PASSED,PASSED,269.2,270.4,PASS,7/15/2024 7:22:30 AM
ZJ24030750010354RH6,117.208,4.99942,5.00027,PASSED,PASSED,PASSED,PASSED,256.8,296,PASS,7/15/2024 7:23:49 AM
ZJ24030750010353RH6,115.613,5.00036,4.99961,PASSED,FAILED,FAILED,PASSED,278.4,298.4, --- , 4.99992,5.00016,PASSED,PASSED,PASSED,PASSED,272.8,303.6,PASS,7/15/2024 7:26:04 AM
ZJ24030750010351RH6,117.203,4.99988,5.00033,PASSED,PASSED,FAILED,PASSED,228.8,204, --- , 5.00028,4.99953,PASSED,FAILED,FAILED,PASSED,253.6,213.2,FAIL,7/15/2024 7:28:06 AM
ZJ24030750010350RH6,120.785,4.99948,5,PASSED,PASSED,PASSING,PASSED,208.4,293.2, --- , 4.9996,4.99985,PASSED,PASSED,PASSED,PASSED,238.4,280.4,PASS,7/15/2024 7:29:44 AM
ZJ24030750010349RH6,122.867,5.00048,5.00008,PASSED,PASSED,PASSED,PASSED,292.8,258.4,PASS,7/15/2024 7:30:48 AM
